#CF1a	Mx	My	Mz
-0.0307016	40.4462700	-7.8929720	-1.9218060
-0.0301523	40.4462700	-7.8929720	-1.9506120
-0.0297556	40.4750700	-7.8929720	-1.9794180
-0.0292673	40.5038600	-7.8929720	-2.0082250
-0.0288095	40.5326600	-7.9219340	-2.0370310
-0.0283212	40.5902500	-8.0957060	-2.0370310
-0.0277718	40.6190500	-8.1246680	-2.0658380
-0.0270394	40.6190500	-8.2115550	-2.0658380
-0.0263680	40.5038600	-8.2694790	-2.0946440
-0.0260933	40.5038600	-8.2984410	-2.1522570
-0.0260628	40.5038600	-8.3563640	-2.1810630
-0.0257576	40.6766400	-8.4432510	-2.2098700
-0.0254830	40.7054400	-8.6749480	-2.2386760
-0.0250557	40.7630300	-8.7328710	-2.2962890
-0.0243843	40.7630300	-8.7907950	-2.3250950
-0.0235603	40.7630300	-8.8487200	-2.3827080
-0.0229499	40.7630300	-8.9066440	-2.4115150
-0.0228889	40.7630300	-8.9645680	-2.4691270
-0.0228584	40.9358100	-8.9935300	-2.4979340
-0.0228584	41.0222000	-9.0224920	-2.5267400
-0.0228584	41.1949800	-9.0804170	-2.5555470
-0.0228584	41.2237800	-9.1383400	-2.5843530
-0.0228584	41.2525700	-9.1673020	-2.5843530
-0.0225532	41.2525700	-9.1962640	-2.5843530
-0.0221564	41.2525700	-9.2541890	-2.6131600
-0.0216071	41.2525700	-9.3410750	-2.6131600
-0.0209967	41.2525700	-9.3989990	-2.6419660
-0.0204474	41.2525700	-9.4569230	-2.6419660
-0.0202338	41.2813700	-9.4858860	-2.6419660
-0.0199896	41.3101700	-9.5148470	-2.6419660
-0.0196539	41.3101700	-9.5438090	-2.6419660
-0.0194403	41.1373900	-9.5438090	-2.6419660
-0.0194403	41.0798000	-9.5438090	-2.4691270
-0.0194403	41.0222000	-9.5438090	-2.4403210
-0.0194403	40.9934000	-9.5438090	-2.4115150
-0.0194403	40.9934000	-9.5438090	-2.3827080
-0.0194403	40.9934000	-9.6017330	-2.3539020
-0.0186773	40.9646100	-9.6596570	-2.3250950
-0.0177923	40.7054400	-9.7175820	-2.2674830
-0.0169378	40.6478500	-9.7755060	-2.2386760
-0.0162664	40.3886800	-9.8044680	-2.1522570
-0.0157781	40.3310800	-9.8334300	-2.1234510
-0.0157476	40.2734900	-9.8623920	-2.0370310
-0.0159001	40.2446900	-9.8623920	-2.0082250
-0.0166326	40.2446900	-9.8623920	-1.9506120
-0.0173650	40.2159000	-9.8623920	-1.9218060
-0.0181890	40.2159000	-9.8623920	-1.8929990
-0.0186773	40.3598800	-9.8623920	-1.8641930
-0.0187079	40.3598800	-9.8334300	-1.8065800
-0.0186773	40.3598800	-9.8044680	-1.7777730
-0.0182806	40.3598800	-9.8044680	-1.7489670
-0.0180059	40.1871000	-9.7465440	-1.7201600
-0.0179449	39.9855200	-9.6886200	-1.6625480
-0.0179449	39.9567300	-9.6017330	-1.6337410
-0.0185247	39.9567300	-9.5727710	-1.5473220
-0.0191961	40.1583000	-9.5438090	-1.5185160
-0.0194708	40.1583000	-9.5148470	-1.4609030
-0.0195013	40.0431200	-9.4858860	-1.4320960
-0.0195013	39.6687600	-9.4569230	-1.3744830
-0.0193182	39.4095900	-9.4279610	-1.3456770
-0.0191046	39.3807900	-9.3989990	-1.2880640
-0.0190741	39.3807900	-9.3989990	-1.2592580
-0.0192572	39.5823700	-9.3410750	-1.2016450
-0.0194708	39.6399700	-9.3121130	-1.1728390
-0.0195013	39.6975600	-9.2541890	-1.1440320
-0.0195319	39.7263500	-9.1962640	-1.1152260
-0.0195624	39.6687600	-9.1093780	-1.1152260
-0.0198065	39.6111700	-8.8776820	-1.0864190
-0.0205695	39.5823700	-8.6459860	-1.0864190
-0.0219733	39.6399700	-8.5880610	-1.0576130
-0.0235603	39.8991300	-8.2984410	-1.0576130
-0.0250252	40.1583000	-8.0667440	-1.0576130
-0.0263985	40.1871000	-7.8060860	-1.0576130
-0.0275582	40.2446900	-7.5454270	-1.0576130
-0.0286874	40.2446900	-7.2847680	-1.0576130
-0.0296640	40.2446900	-7.0241100	-1.0576130
-0.0310678	40.2734900	-6.8213750	-1.0576130
-0.0325633	40.6190500	-6.5896790	-1.2592580
-0.0342723	40.8494200	-6.3869440	-1.2880640
-0.0360118	41.3101700	-6.3290200	-1.5185160
-0.0378430	41.6845200	-6.0683610	-1.5473220
-0.0392163	42.0012900	-6.0104370	-1.7777730
-0.0402844	42.0588800	-5.8077030	-1.8065800
-0.0410474	42.4044400	-5.7787410	-2.0946440
-0.0418409	42.7212100	-5.7208170	-2.1234510
-0.0422071	43.0379700	-5.6628920	-2.3539020
-0.0422681	43.0379700	-5.6049690	-2.3539020
-0.0425428	43.2395400	-5.6049690	-2.3827080
-0.0428175	43.6139000	-5.5760060	-2.4691270
-0.0428480	43.7578800	-5.5470440	-2.7571920
-0.0428480	43.8154800	-5.5470440	-2.7859980
-0.0428480	44.0746500	-5.5470440	-2.9876430
-0.0428480	44.1610400	-5.5470440	-3.0164490
-0.0428480	44.4490100	-5.5470440	-3.0452560
-0.0428480	44.7081800	-5.6049690	-3.0740620
-0.0428480	45.0249400	-5.6628920	-3.1316750
-0.0428480	45.0537300	-5.7497790	-3.1604820
-0.0422071	45.0825300	-5.9814750	-3.2469010
-0.0415357	45.1113300	-6.0394000	-3.2757070
-0.0409253	45.1113300	-6.0973230	-3.3333200
-0.0405286	45.1113300	-6.1552480	-3.3621270
-0.0402539	45.1689200	-6.2131720	-3.4197390
-0.0402539	45.4856800	-6.2710960	-3.4485460
-0.0403455	45.8024500	-6.3290200	-3.5349650
-0.0404065	45.8888400	-6.4159060	-3.5637710
-0.0404065	46.1192100	-6.6186410	-3.6213840
-0.0401929	46.1480100	-6.6765650	-3.6501910
-0.0394910	46.1768000	-6.7344890	-3.7366100
-0.0386059	46.2056000	-6.8213750	-3.7654160
-0.0377514	46.4935700	-7.0530710	-3.8230290
-0.0372021	46.6951400	-7.1109960	-3.8518360
-0.0365307	46.7815300	-7.3716550	-3.9094490
-0.0357067	46.8391300	-7.5743890	-3.9382550
-0.0347606	47.1270900	-7.8929720	-4.1399000
-0.0336924	47.1558900	-8.2115550	-4.1687060
-0.0322581	47.1846900	-8.4722130	-4.1687060
-0.0306406	47.1846900	-8.7328710	-4.1975130
-0.0290536	47.1846900	-8.9356060	-4.1975130
-0.0274972	47.1846900	-9.1383400	-4.1975130
-0.0257271	46.9831100	-9.4279610	-4.1975130
-0.0241707	46.9255200	-9.7175820	-4.1975130
-0.0229499	46.8679200	-10.0361600	-4.1975130
-0.0220649	46.7815300	-10.2678600	-4.1975130
-0.0208747	46.4647700	-10.4706000	-4.1975130
-0.0197760	46.2056000	-10.5285200	-4.1687060
-0.0186773	45.8888400	-10.5864400	-4.1399000
-0.0177313	45.4856800	-10.6733300	-3.9382550
-0.0169988	45.1689200	-10.7022900	-3.9094490
-0.0169683	45.0825300	-10.7312500	-3.8230290
-0.0170293	45.0249400	-10.7602200	-3.7942230
-0.0175176	44.9673500	-10.7602200	-3.7366100
-0.0178533	44.9385500	-10.7602200	-3.6789970
-0.0183111	44.8521600	-10.7602200	-3.4773520
-0.0186468	44.5929900	-10.6154100	-3.4485460
-0.0187079	44.2186300	-10.3837100	-3.4197390
-0.0190130	44.1610400	-10.3257800	-3.3909330
-0.0198065	44.0746500	-10.0651300	-3.3333200
-0.0207526	44.0458500	-10.0072000	-3.3045140
-0.0216376	44.0458500	-9.9492780	-3.2469010
-0.0221870	44.0458500	-9.8913550	-3.2180940
-0.0224006	44.0458500	-9.8334300	-3.1604820
-0.0223701	43.7578800	-9.7755060	-3.1316750
-0.0217597	43.3835300	-9.7175820	-3.0740620
-0.0212104	43.3259400	-9.6886200	-3.0452560
-0.0211493	43.2683400	-9.6596570	-3.0164490
-0.0208747	43.2107500	-9.6306950	-2.9876430
-0.0208441	43.1819500	-9.6017330	-2.9300300
-0.0208441	43.1819500	-9.6017330	-2.9012240
-0.0208441	43.1531600	-9.6017330	-2.8724170
-0.0200507	42.6924100	-9.6017330	-2.8436110
-0.0193793	42.3756400	-9.6017330	-2.7859980
-0.0188910	42.3180500	-9.6017330	-2.7571920
-0.0186163	42.1164700	-9.6017330	-2.6995790
-0.0182806	42.0876800	-9.6017330	-2.6707720
-0.0182501	42.0300900	-9.6017330	-2.4691270
-0.0182196	41.9437000	-9.6017330	-2.4403210
-0.0181890	41.5405400	-9.6017330	-2.4403210
-0.0177313	41.2813700	-9.6017330	-2.4115150
-0.0174871	41.0798000	-9.5727710	-2.3827080
-0.0172735	40.9934000	-9.5438090	-2.3539020
-0.0172124	40.8206300	-9.5438090	-2.3539020
-0.0169378	40.7918300	-9.5148470	-2.3250950
-0.0169073	40.7630300	-9.5148470	-2.3250950
-0.0169073	40.7342400	-9.5148470	-2.3250950
-0.0168767	40.5038600	-9.5148470	-2.3250950
-0.0162664	40.4750700	-9.5148470	-2.3250950
-0.0159001	40.3886800	-9.5148470	-2.3250950
-0.0154424	40.3598800	-9.5148470	-2.3250950
-0.0151067	40.3310800	-9.5148470	-2.3250950
-0.0147710	40.3310800	-9.5148470	-2.3250950
-0.0145573	40.3310800	-9.5148470	-2.3250950
-0.0142216	40.3598800	-9.5148470	-2.3250950
-0.0139470	40.3886800	-9.5727710	-2.3250950
-0.0136723	40.3886800	-9.6017330	-2.3827080
-0.0133976	40.3886800	-9.6306950	-2.4115150
-0.0128483	40.3886800	-9.6306950	-2.4115150
-0.0124516	40.3598800	-9.6596570	-2.4403210
-0.0123600	40.3310800	-9.6596570	-2.4403210
-0.0123295	40.2734900	-9.6596570	-2.4403210
-0.0123295	40.2159000	-9.6596570	-2.4403210
-0.0124210	40.1871000	-9.6596570	-2.4403210
-0.0124821	40.1583000	-9.6596570	-2.4403210
-0.0125126	40.0719100	-9.6596570	-2.4403210
-0.0121769	39.8127400	-9.6596570	-2.4403210
-0.0118412	39.7551500	-9.6886200	-2.4403210
-0.0114444	39.5535700	-9.7175820	-2.4403210
-0.0111698	39.5535700	-9.7175820	-2.4403210
-0.0108951	39.4959800	-9.7175820	-2.4403210
-0.0108646	39.4383900	-9.7755060	-2.4403210
-0.0105594	39.4095900	-9.8334300	-2.4403210
-0.0097964	39.1792200	-9.9203160	-2.4403210
-0.0087893	38.9776400	-10.1520100	-2.4403210
-0.0078433	38.7760600	-10.2099400	-2.4403210
-0.0067446	38.7472700	-10.4126700	-2.4403210
-0.0055544	38.6896700	-10.4995600	-2.4403210
-0.0046083	38.6896700	-10.7891800	-2.4403210
-0.0038453	38.6896700	-10.8471000	-2.4403210
-0.0027772	38.6896700	-11.1656800	-2.4403210
-0.0015564	38.6896700	-11.3684200	-2.4403210
-0.0001831	38.6032800	-11.4263400	-2.4403210
0.0010987	38.2865200	-11.6870000	-2.4403210
0.0024720	38.0849500	-11.7449300	-2.4403210
0.0036317	37.8257800	-11.9476600	-2.3827080
0.0046388	37.7969800	-12.0055800	-2.3539020
0.0053102	37.5666000	-12.2083200	-2.2962890
0.0060427	37.5090100	-12.2372800	-2.2386760
0.0064699	37.4514200	-12.2952100	-2.1522570
0.0068667	37.2498400	-12.3241700	-2.1234510
0.0073244	36.9330800	-12.3531300	-1.8641930
0.0080264	36.6739100	-12.3820900	-1.8353860
0.0085757	36.3571400	-12.4110500	-1.7777730
0.0092471	36.0979700	-12.4400200	-1.6913540
0.0097049	35.7812100	-12.4979400	-1.4320960
0.0099796	35.7524100	-12.5269000	-1.4032900
0.0099796	35.6948200	-12.5558600	-1.3168710
0.0099796	35.6660200	-12.5558600	-1.2592580
0.0099796	35.2628700	-12.5558600	-1.0288060
0.0102542	35.0612900	-12.5558600	-1.0000000
0.0103153	34.8309200	-12.5558600	-0.7983550
0.0105289	34.7733300	-12.5269000	-0.7695487
0.0105594	34.5429500	-12.4979400	-0.6831294
0.0105899	34.5429500	-12.4979400	-0.6543229
0.0104984	34.5429500	-12.4689800	-0.4526780
0.0104679	34.5429500	-12.4689800	-0.4238716
0.0105899	34.3701700	-12.4689800	-0.3662587
0.0108646	34.1686000	-12.4400200	-0.3374523
0.0108951	34.0822100	-12.3820900	-0.2798395
0.0108951	34.0246200	-12.3531300	-0.2510330
0.0105594	33.9958200	-12.2952100	-0.1646138
0.0098270	33.9958200	-12.2372800	-0.1358074
0.0089419	33.9958200	-12.0345500	-0.0493881
0.0083926	33.9958200	-12.0055800	0.0082247
0.0079958	33.9958200	-11.9187000	0.0658376
0.0077822	33.7942400	-11.8607700	0.0946440
0.0077212	33.7366500	-11.8028500	0.1810633
0.0076907	33.6502600	-11.7738900	0.2098697
0.0076601	33.6214600	-11.7449300	0.4115146
0.0076296	33.5926700	-11.7159600	0.4403211
0.0075991	33.5638700	-11.6870000	0.4691275
0.0077517	33.4774800	-11.6870000	0.4979339
0.0080264	33.2759000	-11.6870000	0.5555468
0.0083621	33.0743300	-11.6580400	0.5843531
0.0084536	32.7575600	-11.6290800	0.6419660
0.0084841	32.7287700	-11.6001200	0.6707724
0.0083010	32.6999700	-11.5421900	0.7283853
0.0076296	32.6999700	-11.3394600	0.7571917
0.0068972	32.6999700	-11.2815300	0.8148046
0.0061342	32.7575600	-10.9629500	0.8436109
0.0052187	32.8151600	-10.7602200	0.8436109
0.0044557	32.8439500	-10.4995600	0.8436109
0.0035096	32.9015500	-10.2389000	0.8436109
0.0022279	33.2471000	-10.0361600	0.8436109
0.0005799	33.5638700	-9.8044680	0.8436109
-0.0011902	33.8806300	-9.5438090	0.8436109
-0.0032655	34.0822100	-9.2252260	0.7859981
-0.0055239	34.5429500	-8.9645680	0.4691275
-0.0078738	34.8597200	-8.6459860	0.4403211
-0.0097659	35.1188900	-8.3853260	0.3539018
-0.0114750	35.3492600	-8.1825920	0.2962889
-0.0130314	35.6948200	-7.9798580	0.0658376
-0.0145268	35.9251900	-7.8929720	0.0370312
-0.0156255	36.1267700	-7.7191990	-0.1934202
-0.0167547	36.4435300	-7.6323130	-0.2222266
-0.0179754	36.8466900	-7.4295780	-0.3086459
-0.0189520	37.1058600	-7.3716550	-0.3662587
-0.0196234	37.3362300	-7.3137300	-0.6255165
-0.0202338	37.3938300	-7.0820340	-0.6543229
-0.0208441	37.5954000	-7.0530710	-0.7119358
-0.0213935	37.6242000	-6.9951480	-0.7407422
-0.0219123	37.6817900	-6.9372230	-0.7983550
-0.0226753	37.9409600	-6.9082610	-0.8559679
-0.0234077	38.1713300	-6.8503370	-0.9423872
-0.0240181	38.2289300	-6.8213750	-0.9711936
-0.0243538	38.4881000	-6.7924130	-1.2016450
-0.0246284	38.5456900	-6.7634510	-1.2304510
-0.0246590	38.6320800	-6.7344890	-1.2592580
-0.0247200	38.6608800	-6.7055270	-1.2880640
-0.0248116	38.8912500	-6.7055270	-1.3744830
-0.0253914	39.1216200	-6.7055270	-1.4320960
-0.0259102	39.3807900	-6.6765650	-1.4897090
-0.0264596	39.4383900	-6.6765650	-1.5185160
-0.0269478	39.8415400	-6.6765650	-1.5761280
-0.0274056	39.8991300	-6.6765650	-1.6337410
-0.0274361	39.9855200	-6.6765650	-1.6913540
-0.0274361	40.0143200	-6.6765650	-1.7489670
-0.0271615	40.2734900	-6.6765650	-1.8065800
-0.0267037	40.2734900	-6.6765650	-1.8065800
-0.0259407	40.3022900	-6.6765650	-1.8353860
-0.0252693	40.3598800	-6.9661860	-1.8641930
-0.0247200	40.8494200	-7.1978820	-1.9506120
-0.0242012	41.0510000	-7.2558060	-1.9794180
-0.0233161	41.2525700	-7.5164650	-1.9794180
-0.0224921	41.2813700	-7.7191990	-2.0082250
-0.0214545	41.3677600	-8.0377820	-2.0370310
-0.0201727	41.3965600	-8.2984410	-2.0658380
-0.0188299	41.3965600	-8.5301370	-2.0946440
-0.0179449	41.3965600	-8.7328710	-2.1234510
-0.0173956	41.6269300	-8.7907950	-2.1234510
-0.0168767	41.6845200	-8.8487200	-2.1522570
-0.0162664	41.7421200	-9.1093780	-2.1522570
-0.0157781	41.7709200	-9.1383400	-2.1522570
-0.0152287	41.7709200	-9.2252260	-2.1522570
-0.0146794	41.6557300	-9.4279610	-2.1810630
-0.0142827	41.6269300	-9.4858860	-2.1810630
-0.0142827	41.6269300	-9.5438090	-2.1810630
-0.0144047	41.6269300	-9.5727710	-2.1810630
-0.0146794	41.6269300	-9.6017330	-2.1810630
-0.0147710	41.8285100	-9.6306950	-2.1810630
-0.0148320	41.8285100	-9.6596570	-2.1810630
-0.0148320	41.8285100	-9.6596570	-2.1810630
-0.0147099	41.7133200	-9.6596570	-2.1810630
-0.0146794	41.7133200	-9.6886200	-2.2098700
-0.0146794	41.7133200	-9.7175820	-2.2098700
-0.0147404	41.8285100	-9.7465440	-2.2098700
-0.0148320	41.8573100	-9.7755060	-2.2098700
-0.0148930	41.8861000	-9.7755060	-2.2098700
-0.0149541	41.8861000	-9.7755060	-2.2098700
-0.0149846	41.5981400	-9.7755060	-2.2098700
-0.0151982	41.5693400	-9.7175820	-2.2098700
-0.0158086	41.5405400	-9.6596570	-2.2098700
-0.0164800	41.5405400	-9.6306950	-2.2098700
-0.0168157	41.5405400	-9.5727710	-2.1810630
-0.0171209	41.5405400	-9.5148470	-2.1810630
-0.0171819	41.5405400	-9.4569230	-2.1522570
-0.0172430	41.4829500	-9.3700370	-2.1234510
-0.0172735	41.2237800	-9.3121130	-2.0946440
-0.0175787	41.1661900	-9.2252260	-2.0370310
-0.0180670	41.1373900	-9.1673020	-2.0082250
-0.0186773	41.1373900	-9.1093780	-1.9506120
-0.0191351	41.1373900	-9.0514550	-1.8929990
-0.0196844	41.1373900	-8.9645680	-1.8641930
-0.0200812	41.1373900	-8.9066440	-1.8353860
-0.0201422	41.1085900	-8.8197570	-1.7777730
-0.0201727	41.0510000	-8.7907950	-1.7489670
-0.0202033	41.0222000	-8.7618330	-1.6913540
-0.0202033	40.9358100	-8.7618330	-1.6337410
-0.0198370	40.6190500	-8.7618330	-1.5761280
-0.0193182	40.5614500	-8.7618330	-1.5185160
-0.0191046	40.3310800	-8.7618330	-1.4609030
-0.0188299	40.3022900	-8.7618330	-1.4320960
-0.0185553	40.2446900	-8.7618330	-1.3456770
-0.0182196	40.2159000	-8.7618330	-1.3168710
-0.0179449	40.2159000	-8.7907950	-1.2592580
-0.0171819	40.0431200	-9.0514550	-1.2304510
-0.0161748	39.7551500	-9.1093780	-1.2016450
-0.0149541	39.7263500	-9.4279610	-1.1728390
-0.0138249	39.6399700	-9.4858860	-1.1152260
-0.0127262	39.5823700	-9.7175820	-1.0864190
-0.0118412	39.5535700	-9.8044680	-1.0576130
-0.0109561	39.5535700	-10.0940900	-1.0288060
-0.0100101	39.5247800	-10.1809700	-1.0000000
-0.0087283	39.1504200	-10.5285200	-0.9711936
-0.0076296	38.8624500	-10.5864400	-0.9711936
-0.0066225	38.8048600	-10.8760600	-0.9135807
-0.0058596	38.6032800	-10.9339900	-0.8559679
-0.0051881	38.5744900	-10.9919100	-0.8271615
-0.0049135	38.5744900	-11.0498400	-0.7695487
-0.0046083	38.5744900	-11.0788000	-0.7407422
-0.0041810	38.5744900	-11.1077600	-0.6831294
-0.0034486	38.3441100	-11.1656800	-0.6543229
-0.0029603	38.2865200	-11.2236100	-0.5967101
-0.0026856	38.0849500	-11.2815300	-0.5679037
-0.0024720	38.0273500	-11.3105000	-0.5102909
-0.0024415	37.9985500	-11.3684200	-0.4814844
-0.0024110	37.9697600	-11.4263400	-0.4526780
-0.0023804	37.9697600	-11.4553100	-0.4238716
-0.0021668	37.9697600	-11.4842700	-0.3950652
-0.0018616	37.9121600	-11.5132300	-0.3662587
-0.0017701	37.7105900	-11.5711500	-0.3086459
-0.0014039	37.6529900	-11.6001200	-0.2798395
-0.0010681	37.3650300	-11.6580400	-0.2510330
-0.0007324	37.3362300	-11.7159600	-0.2222266
-0.0007019	37.3362300	-11.7449300	-0.1934202
-0.0006104	37.3362300	-11.8318100	-0.1646138
-0.0003052	37.3362300	-12.0055800	-0.1358074
0.0001526	37.3362300	-12.0635100	-0.1070009
0.0007019	37.1346500	-12.1214300	-0.0781945
0.0015259	36.8754800	-12.3241700	-0.0493881
0.0022584	36.8178900	-12.3820900	0.0082247
0.0028077	36.7890900	-12.4400200	0.0658376
0.0033570	36.7315000	-12.4979400	0.2386761
0.0039369	36.7027100	-12.5848300	0.2674825
0.0042116	36.6163100	-12.6427500	0.3250954
0.0045778	36.2995500	-12.7006700	0.3827082
0.0051881	35.7236200	-12.7296400	0.4403211
0.0059206	35.2628700	-12.7875600	0.4979339
0.0061342	35.2628700	-12.8165200	0.4979339
0.0061647	34.9461100	-12.8165200	0.6995788
0.0061647	34.8885200	-12.8454800	0.7283853
0.0060121	34.3989700	-12.8454800	0.9588366
0.0055239	34.1686000	-12.8454800	1.0452560
0.0051881	34.0822100	-12.8165200	1.1028690
0.0051576	33.6502600	-12.7296400	1.3045140
0.0051576	33.3622900	-12.7006700	1.3333200
0.0051576	33.0743300	-12.6427500	1.4197390
0.0051576	32.8439500	-12.6137900	1.4773520
0.0053102	32.7863600	-12.5848300	1.6501910
0.0053713	32.7287700	-12.5558600	1.6789970
0.0054018	32.6711700	-12.4979400	1.8806420
0.0054018	32.3832100	-12.4689800	1.9094490
0.0055849	32.0088500	-12.4110500	1.9670610
0.0056764	31.9512600	-12.3531300	2.0246740
0.0057070	31.6344900	-12.3241700	2.0822870
0.0057070	31.4329200	-12.2952100	2.1399000
0.0057070	31.3753200	-12.2372800	2.1975130
0.0055239	31.3177300	-12.2083200	2.2551260
0.0051881	31.2601400	-12.1504000	2.4855770
0.0049135	31.1737500	-12.0635100	2.5143830
0.0043336	31.1161500	-11.8028500	2.5719960
0.0036317	31.0873600	-11.7449300	2.6008030
0.0028382	31.0297600	-11.6870000	2.6296090
0.0022889	30.9433700	-11.6001200	2.6584160
0.0015259	30.7705900	-11.2815300	2.7160280
0.0005188	30.7418000	-11.2236100	2.7448350
-0.0007630	30.6842000	-10.8760600	2.7736410
-0.0020447	30.6554100	-10.6154100	2.8024480
-0.0038148	30.6554100	-10.2968200	2.8024480
-0.0055239	30.6554100	-9.9782400	2.8312540
-0.0069887	30.6554100	-9.7175820	2.8312540
-0.0080874	30.6554100	-9.4858860	2.8312540
-0.0093692	30.6554100	-9.1962640	2.8312540
-0.0106815	30.4826300	-8.9066440	2.8312540
-0.0122074	30.4538300	-8.6170230	2.8312540
-0.0139164	30.4538300	-8.3274020	2.8312540
-0.0160222	30.7130000	-8.0088200	2.8312540
-0.0177007	30.7993900	-7.8060860	2.8312540
-0.0188604	30.8281900	-7.5454270	2.8312540
-0.0198676	30.8281900	-7.3426920	2.8312540
-0.0209662	30.8281900	-7.0820340	2.8312540
-0.0219733	30.8281900	-6.9951480	2.8312540
-0.0231941	30.8281900	-6.7055270	2.8312540
-0.0246284	31.0009700	-6.5027920	2.8312540
-0.0261849	31.2025400	-6.2710960	2.8312540
-0.0273446	31.2601400	-6.2131720	2.8024480
-0.0281686	31.2889300	-5.9814750	2.7736410
-0.0288400	31.2889300	-5.9235510	2.7448350
-0.0296640	31.2889300	-5.6628920	2.7160280
-0.0303354	31.2889300	-5.6049690	2.6584160
-0.0312815	31.2889300	-5.4022340	2.6296090
-0.0324107	31.4617100	-5.3732720	2.5719960
-0.0334483	31.5193100	-5.1705370	2.5431900
-0.0341807	31.8360700	-5.1126130	2.4567700
-0.0348827	31.8936600	-5.0546890	2.3991580
-0.0354625	32.1528300	-5.0257270	2.1687060
-0.0360118	32.2104300	-4.9967650	2.1399000
-0.0362865	32.4983900	-4.9678030	1.9382550
-0.0367748	32.9303400	-4.9098790	1.9094490
-0.0372326	33.3047000	-4.8809170	1.8230290
-0.0375683	33.3622900	-4.8809170	1.7654160
-0.0375988	33.7654500	-4.8519550	1.4773520
-0.0376904	34.0246200	-4.8519550	1.4485460
-0.0377209	34.2261900	-4.8519550	1.3621260
-0.0375988	34.2549900	-4.8519550	1.3045140
-0.0370495	34.3125800	-5.0836510	1.0164490
-0.0367138	34.6005500	-5.1126130	0.9876431
-0.0362560	34.8597200	-5.3153480	0.7859981
-0.0357677	34.9461100	-5.3732720	0.7571917
-0.0353710	35.3780600	-5.6339310	0.6707724
-0.0353404	35.6948200	-5.6918540	0.6131596
-0.0350963	35.7812100	-5.7497790	0.3250954
-0.0347606	35.8388100	-5.8366650	0.2962889
-0.0343638	36.1267700	-6.0394000	0.0658376
-0.0343028	36.3283500	-6.0683610	0.0370312
-0.0339366	36.4147400	-6.1552480	-0.0493881
-0.0339061	36.7027100	-6.2131720	-0.1070009
-0.0338756	37.0770600	-6.2710960	-0.3086459
-0.0341807	37.3650300	-6.3290200	-0.3374523
-0.0342418	37.5954000	-6.3869440	-0.4238716
-0.0343028	37.6242000	-6.4159060	-0.4814844
-0.0343333	37.6817900	-6.4738300	-0.6831294
-0.0343944	37.7105900	-6.5027920	-0.7119358
-0.0343944	37.7393800	-6.5317540	-0.7695487
-0.0343944	37.7393800	-6.5607170	-0.7983550
-0.0347301	38.0561500	-6.6186410	-0.8559679
-0.0351573	38.1425400	-6.6476030	-0.8847743
-0.0355541	38.5169000	-6.6476030	-0.9423872
-0.0359508	38.6032800	-6.6765650	-0.9711936
-0.0362255	38.6608800	-6.6765650	-1.0576130
-0.0362865	38.6896700	-6.6765650	-1.1152260
-0.0363170	38.6896700	-6.6765650	-1.1728390
